time/fps,train/learning_rate,train/actor_loss,rollout/ep_rew_mean,train/n_updates,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/ent_coef_loss
0,0.0003,-92.40736389160156,217.28896656,24401,241.69784545898438,29.76,24502,0.36145859956741333,191928,289,0.23080767691135406
0,0.0003,-82.90565490722656,217.69374703000003,24407,210.58238220214844,29.75,24508,0.3618568778038025,192037,290,0.08293184638023376
0,0.0003,-112.63185119628906,217.75717115,24413,196.55686950683594,28.54,24514,0.3622716963291168,192149,291,-0.025338217616081238
0,0.0003,-89.23783874511719,217.23427392000002,24419,139.38247680664062,28.5,24520,0.3621920049190521,192258,292,0.12413062155246735
0,0.0003,-95.77894592285156,217.74467543,24442,428.48272705078125,28.66,24543,0.3623766005039215,192655,293,0.008475437760353088
0,0.0003,-91.21378326416016,218.46655400000003,24449,906.8048095703125,27.71,24550,0.3623225688934326,192782,294,0.03697757422924042
0,0.0003,-83.8985595703125,217.53568391000002,24455,283.527099609375,27.3,24556,0.36208564043045044,192893,295,0.06904205679893494
0,0.0003,-74.79376220703125,216.60074512,24461,136.11968994140625,27.29,24562,0.3617807924747467,193003,296,0.1058778166770935
0,0.0003,-100.79979705810547,216.74459781000002,24467,219.76113891601562,27.29,24568,0.36158323287963867,193113,297,-0.027440063655376434
0,0.0003,-91.77407836914062,216.60861256,24472,158.39260864257812,27.26,24573,0.361560195684433,193206,298,-0.19142228364944458
0,0.0003,-72.41024017333984,217.47962967,24511,322.19281005859375,27.59,24612,0.3612169027328491,193879,299,-0.20467668771743774
0,0.0003,-91.15423583984375,217.84760573,24517,209.74024963378906,26.7,24618,0.3608902096748352,193989,300,-0.17796435952186584
0,0.0003,-86.64575958251953,217.52309227,24523,136.31918334960938,25.56,24624,0.3605760931968689,194099,301,-0.18589036166667938
0,0.0003,-91.932373046875,217.21360092999998,24551,126.3785171508789,25.71,24652,0.3591819107532501,194585,302,0.22237946093082428
0,0.0003,-96.35803985595703,217.59658621,24556,188.04635620117188,25.69,24657,0.35913586616516113,194678,303,0.061566390097141266
0,0.0003,-85.39167022705078,217.05708276999997,24564,108.57339477539062,24.63,24665,0.3592619001865387,194820,304,0.010065346956253052
0,0.0003,-103.150146484375,215.73534990000005,24568,323.94818115234375,23.57,24669,0.3592391908168793,194896,305,-0.0930367037653923
0,0.0003,-80.97770690917969,216.11323701999999,24573,170.39486694335938,22.68,24674,0.35907983779907227,194991,306,-0.17266333103179932
0,0.0003,-90.14501190185547,217.36525896,24596,243.84097290039062,20.63,24697,0.35885608196258545,195388,307,-0.026153119280934334
0,0.0003,-88.781005859375,218.19615263999995,24603,179.721923828125,20.02,24704,0.358908087015152,195517,308,-0.332148939371109
0,0.0003,-88.26640319824219,218.77545127999994,24608,212.8032684326172,18.76,24709,0.3585854768753052,195612,309,0.09048853069543839
0,0.0003,-69.63487243652344,218.74327702999992,24624,155.78887939453125,18.84,24725,0.3575853109359741,195896,310,-0.10896962136030197
0,0.0003,-100.16964721679688,219.54145420999993,24631,149.86212158203125,18.85,24732,0.3572785258293152,196024,311,-0.12874437868595123
0,0.0003,-89.67249298095703,219.76562676999998,24661,161.6015625,18.73,24762,0.3565725088119507,196541,312,-0.15901926159858704
0,0.0003,-86.13375091552734,219.78681849,24668,220.1626739501953,18.74,24769,0.356303870677948,196669,313,-0.2383129596710205
0,0.0003,-94.17572021484375,219.74737174999999,24673,494.90960693359375,16.8,24774,0.3561120331287384,196763,314,-0.14117655158042908
0,0.0003,-85.6959228515625,219.21659101999998,24679,213.01412963867188,16.25,24780,0.3557995855808258,196873,315,-0.010172523558139801
0,0.0003,-72.83855438232422,217.39753475,24683,634.9586181640625,15.9,24784,0.3556725084781647,196949,316,0.010759390890598297
0,0.0003,-99.1994857788086,217.83855725,24703,223.21591186523438,15.19,24804,0.3562879264354706,197299,317,-0.025716662406921387
0,0.0003,-91.00818634033203,218.09663016000002,24709,277.39886474609375,15.18,24810,0.3566209077835083,197411,318,0.2086891233921051
0,0.0003,-78.75062561035156,218.85107527,24735,203.71275329589844,15.37,24836,0.3561969995498657,197860,319,0.07363744080066681
0,0.0003,-115.44840240478516,219.00249890999999,24742,228.6210174560547,15.31,24843,0.35667675733566284,197988,320,0.06907543540000916
0,0.0003,-77.16172790527344,218.45881159000004,24748,273.35394287109375,15.3,24849,0.35696670413017273,198100,321,-0.12413516640663147
0,0.0003,-71.48516845703125,217.48280273,24755,176.48907470703125,15.31,24856,0.357199102640152,198228,322,-0.0220332071185112
0,0.0003,-90.45496368408203,216.9652607,24760,576.855712890625,15.3,24861,0.3572782278060913,198320,323,-0.11411429196596146
0,0.0003,-68.20787048339844,217.72067084999998,24765,172.978271484375,15.3,24866,0.35713717341423035,198416,324,-0.16603043675422668
0,0.0003,-79.78531646728516,218.3771031,24782,515.6085205078125,15.4,24883,0.35676199197769165,198719,325,-0.0321878045797348
0,0.0003,-92.18928527832031,219.53177190999997,24790,115.97541809082031,15.42,24891,0.3568805754184723,198864,326,-0.06190061196684837
0,0.0003,-92.11273956298828,219.08649720999998,24797,168.37655639648438,15.43,24898,0.3568682074546814,198992,327,-0.1525842547416687
0,0.0003,-68.62358856201172,219.90840895000002,24835,208.4127960205078,15.75,24936,0.3558542728424072,199648,328,0.025284089148044586
0,0.0003,-82.13499450683594,221.18809234000003,24842,142.7291259765625,15.76,24943,0.3556925654411316,199780,329,0.08001495152711868
0,0.0003,-84.94407653808594,222.39135814000005,24866,104.74078369140625,15.94,24967,0.35580921173095703,200201,330,-0.1600153148174286
0,0.0003,-73.79092407226562,223.58963334,24874,139.4515380859375,15.96,24975,0.35558032989501953,200351,331,-0.18664227426052094
0,0.0003,-79.51286315917969,223.39204319,24883,113.74996948242188,15.98,24984,0.3554452061653137,200513,332,0.09839872270822525
0,0.0003,-78.67259216308594,223.27313082,24893,290.14996337890625,16.04,24994,0.35531577467918396,200691,333,-0.22335417568683624
0,0.0003,-77.27233123779297,223.63134427,24912,116.62678527832031,15.55,25013,0.3543583154678345,201028,334,-0.05559320002794266
0,0.0003,-84.33627319335938,224.68946166,24917,138.86276245117188,13.28,25018,0.3542741537094116,201123,335,-0.041273608803749084
0,0.0003,-89.01737976074219,224.97824311,24945,260.7265319824219,13.0,25046,0.35406923294067383,201617,336,-0.48833245038986206
0,0.0003,-89.42073822021484,225.08562067,24952,171.55728149414062,13.0,25053,0.3534444272518158,201748,337,-0.267769992351532
0,0.0003,-78.63955688476562,225.97475759,24960,126.95697021484375,13.02,25061,0.3527609705924988,201895,338,-0.051493577659130096
0,0.0003,-93.00370788574219,228.51379111000003,24976,185.72802734375,12.91,25077,0.35232341289520264,202179,339,-0.24774739146232605
0,0.0003,-104.997314453125,229.28944316000002,24982,202.80816650390625,12.91,25083,0.35199013352394104,202291,340,-0.125581756234169
0,0.0003,-86.52668762207031,229.9434276,24988,555.8209838867188,12.92,25089,0.3516082465648651,202405,341,-0.15021194517612457
0,0.0003,-82.44208526611328,229.19420822,24994,237.88687133789062,12.86,25095,0.35115230083465576,202517,342,-0.19482028484344482
0,0.0003,-95.67129516601562,232.50331992,25000,172.1273193359375,12.9,25101,0.3508303463459015,202629,343,-0.10196557641029358
0,0.0003,-84.15218353271484,231.57581571000003,25006,693.4441528320312,12.67,25107,0.35055091977119446,202742,344,-0.12278242409229279
0,0.0003,-110.60586547851562,230.49130694,25012,144.34815979003906,12.66,25113,0.3503293991088867,202854,345,-0.15761490166187286
0,0.0003,-91.82591247558594,229.23508466999996,25017,218.68435668945312,12.46,25118,0.35025426745414734,202950,346,0.13096757233142853
