train/ent_coef_loss,time/time_elapsed,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes
-5.463376045227051,29396,205.99533081054688,0.0003,0.10727822035551071,55.44207763671875,2.36,7664,7765,0,-98.79002832,1316
-5.650182247161865,29419,202.70315551757812,0.0003,0.10718943178653717,56.135658264160156,2.35,7667,7768,0,-98.67768593,1317
-5.431586265563965,29448,555.4212646484375,0.0003,0.10707078874111176,55.463016510009766,2.35,7671,7772,0,-98.64263543999999,1318
-5.526996612548828,29457,229.11505126953125,0.0003,0.10704120248556137,55.89910125732422,2.35,7672,7773,0,-98.80193286,1319
-5.544291019439697,29469,196.81076049804688,0.0003,0.10701163113117218,54.76483917236328,2.31,7673,7774,0,-98.90067827000001,1320
-5.579887390136719,29478,273.2593078613281,0.0003,0.10698208957910538,54.39614486694336,2.28,7674,7775,0,-99.17457707000001,1321
-5.716935157775879,29488,222.1952667236328,0.0003,0.10695253312587738,57.140708923339844,2.24,7675,7776,0,-99.14635888000001,1322
-5.760687351226807,29498,200.08889770507812,0.0003,0.10692290961742401,56.238346099853516,2.22,7676,7777,0,-99.16429841000003,1323
-5.419218063354492,29514,224.78457641601562,0.0003,0.10686347633600235,55.70866775512695,2.21,7678,7779,0,-99.49010006,1324
-5.422646522521973,29523,328.67816162109375,0.0003,0.10683387517929077,57.549373626708984,2.19,7679,7780,0,-99.42585953000001,1325
-5.780463218688965,29546,206.09878540039062,0.0003,0.10674552619457245,57.03128433227539,2.21,7682,7783,0,-99.41197225999998,1326
-5.824552536010742,29556,208.5247344970703,0.0003,0.10671600699424744,58.233154296875,2.21,7683,7784,0,-99.39016765999999,1327
-5.801473140716553,29566,196.16873168945312,0.0003,0.10668636858463287,58.003746032714844,2.09,7684,7785,0,-99.51948569999999,1328
-5.439443111419678,29590,212.91842651367188,0.0003,0.1065974310040474,57.13895034790039,2.11,7687,7788,0,-99.24368174,1329
-5.331483840942383,29601,234.55963134765625,0.0003,0.10656797885894775,58.19181823730469,2.11,7688,7789,0,-99.3299426,1330
-5.5311784744262695,29617,216.52403259277344,0.0003,0.10650938004255295,54.19581604003906,2.11,7690,7791,0,-99.23001646999997,1331
-5.590795040130615,29627,197.0435333251953,0.0003,0.10648010671138763,57.854286193847656,2.1,7691,7792,0,-99.30890722999999,1332
-5.469752311706543,29636,230.8045654296875,0.0003,0.10645081102848053,57.09504699707031,2.08,7692,7793,0,-99.12412495999997,1333
-5.6154656410217285,29685,434.7035217285156,0.0003,0.10624609142541885,55.844207763671875,2.14,7699,7800,0,-98.87286912999998,1334
-5.572992324829102,29694,715.2338256835938,0.0003,0.106216661632061,58.514686584472656,2.1,7700,7801,0,-98.94522515999999,1335
-5.514108657836914,29704,159.17449951171875,0.0003,0.10618723928928375,59.29704666137695,2.08,7701,7802,0,-98.88182063999999,1336
-5.510517120361328,29733,189.85687255859375,0.0003,0.10607046633958817,56.43402862548828,2.1,7705,7806,0,-98.80484534999998,1337
-5.669198989868164,29790,220.69882202148438,0.0003,0.10583856701850891,58.26406478881836,2.17,7713,7814,0,-98.52305996999999,1338
-5.534379959106445,29832,238.60873413085938,0.0003,0.10566446930170059,55.33750534057617,2.2,7719,7820,0,-98.57309337000001,1339
-5.6568145751953125,29842,212.61651611328125,0.0003,0.10563550144433975,53.958717346191406,2.18,7720,7821,0,-98.49603779,1340
-5.634710788726807,29905,622.872802734375,0.0003,0.10537371784448624,54.47397994995117,2.24,7729,7830,0,-98.48473625000001,1341
-6.034285545349121,29915,514.127197265625,0.0003,0.10534480959177017,53.967918395996094,2.24,7730,7831,0,-98.32861296000002,1342
-5.6171956062316895,29959,217.9035186767578,0.0003,0.10516959428787231,58.17387008666992,2.29,7736,7837,0,-98.07744604,1343
-5.6409502029418945,29971,260.0691833496094,0.0003,0.10514063388109207,55.83675765991211,2.29,7737,7838,0,-98.11059494000001,1344
-5.974003791809082,29980,229.51272583007812,0.0003,0.10511163622140884,52.46933364868164,2.26,7738,7839,0,-98.14824791999999,1345
-5.996853351593018,29990,492.02679443359375,0.0003,0.1050824224948883,54.29509735107422,2.26,7739,7840,0,-97.96800228000002,1346
-5.119545936584473,30033,219.1982421875,0.0003,0.10490639507770538,58.67058563232422,2.31,7745,7846,0,-98.01492715,1347
-5.254833698272705,30042,563.2470703125,0.0003,0.10487771034240723,56.884979248046875,2.31,7746,7847,0,-98.01501024,1348
-5.865372657775879,30065,267.5886535644531,0.0003,0.1047920510172844,57.94641876220703,2.33,7749,7850,0,-98.02580148999998,1349
